Date,log_yield,price
2005-09-08,-0.003800559147012175,1231.6700439453125
2005-09-09,0.007933192791395705,1241.47998046875
2005-09-12,-0.0007412627537386357,1240.56005859375
2005-09-13,-0.007573673921888471,1231.199951171875
2005-09-14,-0.003286679455365361,1227.1600341796875
2005-09-15,0.00046433550660279635,1227.72998046875
2005-09-16,0.008257581395948801,1237.9100341796875
2005-09-19,-0.005581391440806683,1231.02001953125
2005-09-20,-0.007894521231179437,1221.3399658203125
2005-09-21,-0.009162993799830817,1210.199951171875
2005-09-22,0.0036456717931691233,1214.6199951171875
2005-09-23,0.0005514969302322027,1215.2900390625
2005-09-26,0.0002797013611169057,1215.6300048828125
2005-09-27,2.4702356686383468e-05,1215.6600341796875
2005-09-28,0.0010112684622163178,1216.8900146484375
2005-09-29,0.008827817434815387,1227.6800537109375
2005-09-30,0.0009200158851510246,1228.81005859375
2005-10-03,-0.00171867183020373,1226.699951171875
2005-10-04,-0.01001985374354899,1214.469970703125
2005-10-05,-0.014999041934534425,1196.3900146484375
2005-10-06,-0.004104085030942367,1191.489990234375
2005-10-07,0.0036944438643394337,1195.9000244140625
2005-10-10,-0.007192008635452506,1187.3299560546875
2005-10-11,-0.0020739919651937395,1184.8699951171875
2005-10-12,-0.006086612731748998,1177.6800537109375
2005-10-13,-0.000713595908554969,1176.8399658203125
2005-10-14,0.008233895771379748,1186.5699462890625
2005-10-17,0.0029705697541051387,1190.0999755859375
2005-10-18,-0.010100380589756442,1178.1400146484375
2005-10-19,0.014845038560093757,1195.760009765625
2005-10-20,-0.015133641676906876,1177.800048828125
2005-10-21,0.0015185585117699072,1179.5899658203125
2005-10-24,0.016637869183025955,1199.3800048828125
2005-10-25,-0.002370669386532537,1196.5400390625
2005-10-26,-0.004321788096966069,1191.3800048828125
2005-10-27,-0.010530482171556279,1178.9000244140625
2005-10-28,0.016413885701011693,1198.4100341796875
2005-10-31,0.0071505284498289785,1207.010009765625
2005-11-01,-0.003527311213989366,1202.760009765625
2005-11-02,0.009927610493678475,1214.760009765625
2005-11-03,0.004255094722214066,1219.93994140625
2005-11-04,0.00016398908743909277,1220.1400146484375
2005-11-07,0.0021859186053234682,1222.81005859375
2005-11-08,-0.003457112258799154,1218.5899658203125
2005-11-09,0.0016890991389006485,1220.6500244140625
2005-11-10,0.008410797282881279,1230.9599609375
2005-11-11,0.003049878965987544,1234.719970703125
2005-11-14,-0.0007777749817605604,1233.760009765625
2005-11-15,-0.003857449824625265,1229.010009765625
2005-11-16,0.0017884187466490665,1231.2099609375
2005-11-17,0.009369543885684766,1242.800048828125
2005-11-18,0.004391670522724698,1248.27001953125
2005-11-21,0.0052574157240390905,1254.8499755859375
2005-11-22,0.005071395717316795,1261.22998046875
2005-11-23,0.003466788026831465,1265.6099853515625
2005-11-25,0.002083789648192422,1268.25
2005-11-28,-0.008544215188562845,1257.4599609375
2005-11-29,1.592048455771274e-05,1257.47998046875
2005-11-30,-0.006382253629954912,1249.47998046875
2005-12-01,0.012083804199621732,1264.6700439453125
2005-12-02,0.0003240732190632353,1265.0799560546875
2005-12-05,-0.0023662766825763436,1262.0899658203125
2005-12-06,0.0012748372766701306,1263.699951171875
2005-12-07,-0.005021653100799182,1257.3699951171875
2005-12-08,-0.0012175898629097086,1255.8399658203125
2005-12-09,0.0028069478647455917,1259.3699951171875
2005-12-12,0.0008413831540164259,1260.4300537109375
2005-12-13,0.005538295312984911,1267.4300537109375
2005-12-14,0.004180778582455104,1272.739990234375
2005-12-15,-0.0014153110273098539,1270.93994140625
2005-12-16,-0.002852345883930445,1267.3199462890625
2005-12-19,-0.005856130419099415,1259.9200439453125
2005-12-20,-0.00023817746484796877,1259.6199951171875
2005-12-21,0.0025135053946885194,1262.7900390625
2005-12-22,0.004211895217280327,1268.1199951171875
2005-12-23,0.00042576736210566876,1268.6600341796875
2005-12-27,-0.009599309229902498,1256.5400390625
2005-12-28,0.001296376168455956,1258.1700439453125
2005-12-29,-0.0029849698145842487,1254.4200439453125
2005-12-30,-0.004898703356058071,1248.2900390625
2006-01-03,0.016296964341378815,1268.800048828125
2006-01-04,0.0036659643862557716,1273.4599609375
2006-01-05,1.5720458048537734e-05,1273.47998046875
2006-01-06,0.00935551838421723,1285.449951171875
2006-01-09,0.003649695996218134,1290.1500244140625
2006-01-10,-0.0003566756223530049,1289.68994140625
2006-01-11,0.0034754974769433383,1294.1800537109375
2006-01-12,-0.006294004875159206,1286.06005859375
2006-01-13,0.0012044488366576883,1287.6099853515625
2006-01-17,-0.0036412090379517445,1282.9300537109375
2006-01-18,-0.0039049429830878084,1277.9300537109375
2006-01-19,0.0055482532633199955,1285.0400390625
2006-01-20,-0.018496322409992532,1261.489990234375
2006-01-23,0.001845283766660529,1263.8199462890625
2006-01-24,0.002402548411444657,1266.8599853515625
2006-01-25,-0.001722218211682101,1264.6800537109375
2006-01-26,0.007208907535489939,1273.8299560546875
2006-01-27,0.007734014372505559,1283.719970703125
2006-01-30,0.001144431617966672,1285.18994140625
2006-01-31,-0.003983980099300531,1280.0799560546875
2006-02-01,0.0018575363851853091,1282.4599609375
2006-02-02,-0.009102005775588267,1270.8399658203125
2006-02-03,-0.005373019460362076,1264.030029296875
2006-02-06,0.000782894973074496,1265.02001953125
2006-02-07,-0.008127666010110246,1254.780029296875
2006-02-08,0.008625561733288215,1265.6500244140625
2006-02-09,-0.0014785903687121538,1263.780029296875
2006-02-10,0.002536747815164882,1266.989990234375
2006-02-13,-0.003265022504588939,1262.8599853515625
2006-02-14,0.009982823043985454,1275.530029296875
2006-02-15,0.0034982764518372493,1280.0
2006-02-16,0.007301408539075194,1289.3800048828125
2006-02-17,-0.001661102641883317,1287.239990234375
2006-02-21,-0.003275892937654234,1283.030029296875
2006-02-22,0.007485389902519992,1292.6700439453125
2006-02-23,-0.003782279549742235,1287.7900390625
2006-02-24,0.0012727006703122869,1289.4300537109375
2006-02-27,0.0036306217950358086,1294.1199951171875
2006-02-28,-0.010455326977436476,1280.6600341796875
2006-03-01,0.008227392693299463,1291.239990234375
2006-03-02,-0.0016276486762224268,1289.1400146484375
2006-03-03,-0.0014827330959771123,1287.22998046875
2006-03-06,-0.0069928218699272775,1278.260009765625
2006-03-07,-0.001863645342863235,1275.8800048828125
2006-03-08,0.002027887120114596,1278.469970703125
2006-03-09,-0.004892776729698087,1272.22998046875
2006-03-10,0.0071976214935601844,1281.4200439453125
2006-03-13,0.0021125777270365994,1284.1300048828125
2006-03-14,0.010342456576622458,1297.47998046875
2006-03-15,0.0042607555805967414,1303.02001953125
2006-03-16,0.0017711864963935063,1305.3299560546875
2006-03-17,0.0014698453814146074,1307.25
2006-03-20,-0.0016613861808918453,1305.0799560546875
2006-03-21,-0.006033101043218729,1297.22998046875
2006-03-22,0.006002514715950028,1305.0400390625
2006-03-23,-0.002585632377503073,1301.6700439453125
2006-03-24,0.000982797745531337,1302.949951171875
2006-03-27,-0.0010289384550091379,1301.6099853515625
2006-03-28,-0.00645899872572224,1293.22998046875
2006-03-29,0.007441935488966642,1302.8900146484375
2006-03-30,-0.0020283315831609943,1300.25
2006-03-31,-0.0041462534298418036,1294.8699951171875
2006-04-03,0.002267973429724808,1297.81005859375
2006-04-04,0.006237198100456351,1305.9300537109375
2006-04-05,0.004301841324002346,1311.56005859375
2006-04-06,-0.0019232391163138288,1309.0400390625
2006-04-07,-0.010397352959045201,1295.5
2006-04-10,0.0008641538115478599,1296.6199951171875
2006-04-11,-0.007781154126378512,1286.5699462890625
2006-04-12,0.0012040665483370268,1288.1199951171875
2006-04-13,0.0007760240055048999,1289.1199951171875
2006-04-17,-0.0029443507331151373,1285.3299560546875
2006-04-18,0.016933204646026205,1307.280029296875
2006-04-19,0.0020250765018054962,1309.9300537109375
2006-04-20,0.0011672489722763188,1311.4599609375
2006-04-21,-0.00013720890486834967,1311.280029296875
2006-04-24,-0.0024204455810256276,1308.1099853515625
2006-04-25,-0.004881512597334564,1301.739990234375
2006-04-26,0.002815370297147241,1305.4100341796875
2006-04-27,0.0032961576805392323,1309.719970703125
2006-04-28,0.0006793149699389326,1310.6099853515625
2006-05-01,-0.004144087356689018,1305.18994140625
2006-05-02,0.006125912703046048,1313.2099609375
2006-05-03,-0.0038835036433497857,1308.1199951171875
2006-05-04,0.0031522329368364158,1312.25
2006-05-05,0.01024266612268579,1325.760009765625
2006-05-08,-0.000830038734127436,1324.6600341796875
2006-05-09,0.0003622767493055886,1325.1400146484375
2006-05-10,-0.0017296437236281451,1322.8499755859375
2006-05-11,-0.01288067467835875,1305.9200439453125
2006-05-12,-0.011304817461096427,1291.239990234375
2006-05-15,0.002521530784402824,1294.5
2006-05-16,-0.0018712312726290408,1292.0799560546875
2006-05-17,-0.01698449398254566,1270.3199462890625
2006-05-18,-0.006721550408601831,1261.81005859375
2006-05-19,0.0041283576149624395,1267.030029296875
2006-05-22,-0.0039224146258121,1262.0699462890625
2006-05-23,-0.004359477610648544,1256.5799560546875
2006-05-24,0.001582403218007078,1258.5699462890625
2006-05-25,0.01130594031131146,1272.8800048828125
2006-05-26,0.005703043365720523,1280.1600341796875
2006-05-30,-0.01597655965752121,1259.8699951171875
2006-05-31,0.008079200028414162,1270.0899658203125
2006-06-01,0.012223327369858277,1285.7099609375
2006-06-02,0.0019503332475381977,1288.219970703125
2006-06-05,-0.017960022017338574,1265.2900390625
2006-06-06,-0.0011387773107430577,1263.8499755859375
2006-06-07,-0.006111091377008479,1256.1500244140625
2006-06-08,0.0014160484463521573,1257.9300537109375
2006-06-09,-0.004485655970165158,1252.300048828125
2006-06-12,-0.011937217492592567,1237.43994140625
2006-06-13,-0.01117384593032396,1223.68994140625
2006-06-14,0.00517588478216243,1230.0400390625
2006-06-15,0.021012754739616786,1256.1600341796875
2006-06-16,-0.0036846514409677685,1251.5400390625
2006-06-19,-0.00915860746773235,1240.1300048828125
2006-06-20,-8.071577965939769e-06,1240.1199951171875
2006-06-21,0.009693820144398816,1252.199951171875
2006-06-22,-0.0052846433977929725,1245.5999755859375
2006-06-23,-0.0008834791118988757,1244.5
2006-06-26,0.004857655020670141,1250.56005859375
2006-06-27,-0.009125527128600108,1239.199951171875
2006-06-28,0.005472449647681757,1246.0
2006-06-29,0.021335769185163972,1272.8699951171875
2006-06-30,-0.0020998596049774925,1270.199951171875
2006-07-03,0.007834128700747955,1280.18994140625
2006-07-05,-0.007275252437706834,1270.9100341796875
2006-07-06,0.002491108826707996,1274.0799560546875
2006-07-07,-0.006772833620935191,1265.47998046875
2006-07-10,0.001468707389671119,1267.3399658203125
2006-07-11,0.004008311513638601,1272.4300537109375
2006-07-12,-0.010928527604668774,1258.5999755859375
2006-07-13,-0.013051548192745042,1242.280029296875
2006-07-14,-0.0049063057756867905,1236.199951171875
2006-07-17,-0.0013841973303625145,1234.489990234375
2006-07-18,0.001917976706762714,1236.8599853515625
2006-07-19,0.01838506433120477,1259.81005859375
2006-07-20,-0.008513649549338661,1249.1300048828125
2006-07-21,-0.007102058166951474,1240.2900390625
2006-07-24,0.016488454880015904,1260.9100341796875
2006-07-25,0.006300915845493745,1268.8800048828125
2006-07-26,-0.00037834253131966203,1268.4000244140625
2006-07-27,-0.004108137624991621,1263.199951171875
2006-07-28,0.012078516199717922,1278.550048828125
2006-07-31,-0.0014793421532656962,1276.6600341796875
2006-08-01,-0.004506237112435881,1270.9200439453125
2006-08-02,0.005093535034171588,1277.4100341796875
2006-08-03,0.0022363911697382798,1280.27001953125
2006-08-04,-0.0007110670028835725,1279.3599853515625
2006-08-07,-0.0028100082388708768,1275.77001953125
2006-08-08,-0.0033683722592652552,1271.47998046875
2006-08-09,-0.0043587710409504835,1265.949951171875
2006-08-10,0.004618338861988249,1271.81005859375
2006-08-11,-0.003994465346949095,1266.739990234375
2006-08-14,0.0011597632270497372,1268.2099609375
2006-08-15,0.013603517555473534,1285.5799560546875
2006-08-16,0.007632783631721066,1295.4300537109375
2006-08-17,0.0015811787974745859,1297.47998046875
2006-08-18,0.003708062857582507,1302.300048828125
2006-08-21,-0.0036772042352294725,1297.52001953125
2006-08-22,0.0010013533539877052,1298.8199462890625
2006-08-23,-0.004498760349021232,1292.989990234375
2006-08-24,0.002371580108853858,1296.06005859375
2006-08-25,-0.0007487739494986201,1295.0899658203125
2006-08-28,0.005152416785938775,1301.780029296875
2006-08-29,0.0019186056427523657,1304.280029296875
2006-08-30,0.0008353349096587734,1305.3699951171875
2006-08-31,-0.0011881457810914624,1303.8199462890625
2006-09-01,0.005499463994837353,1311.010009765625
2006-09-05,0.0017071408854651042,1313.25
2006-09-06,-0.00994072887125942,1300.260009765625
2006-09-07,-0.004810584977398314,1294.02001953125
2006-09-08,0.003779516785635686,1298.9200439453125
2006-09-11,0.0004772019651234773,1299.5400390625
2006-09-12,0.010304209566623772,1313.0
2006-09-13,0.003853909373543101,1318.0699462890625
2006-09-14,-0.001358906207768862,1316.280029296875
2006-09-15,0.002564555076311261,1319.6600341796875
2006-09-18,0.0011511637573800798,1321.1800537109375
2006-09-19,-0.002683048555375884,1317.6400146484375
2006-09-20,0.005706071034442844,1325.1800537109375
2006-09-21,-0.005410119989902893,1318.030029296875
2006-09-22,-0.00246884627333857,1314.780029296875
2006-09-25,0.008776510314245868,1326.3699951171875
2006-09-26,0.007496114733216495,1336.3499755859375
2006-09-27,0.00017957024121812985,1336.5899658203125
2006-09-28,0.0017118783965645722,1338.8800048828125
2006-09-29,-0.002265672135253866,1335.8499755859375
2006-10-02,-0.003396884177235413,1331.3199462890625
2006-10-03,0.0020935009758710986,1334.1099853515625
2006-10-04,0.01198830157743166,1350.199951171875
2006-10-05,0.0022342224846966835,1353.219970703125
2006-10-06,-0.002686098653359275,1349.5899658203125
2006-10-09,0.000792569884558926,1350.6600341796875
2006-10-10,0.0020413675958842036,1353.4200439453125
2006-10-11,-0.002567236216697791,1349.949951171875
2006-10-12,0.009495869261272884,1362.8299560546875
2006-10-13,0.0020451465739917867,1365.6199951171875
2006-10-16,0.002515881363474249,1369.06005859375
2006-10-17,-0.003666164318479104,1364.050048828125
2006-10-18,0.0012821218580672926,1365.800048828125
2006-10-19,0.0008488942862782346,1366.9599609375
2006-10-20,0.0011990341158502982,1368.5999755859375
2006-10-23,0.006133456455451609,1377.02001953125
2006-10-24,0.0002613893046917648,1377.3800048828125
2006-10-25,0.003507733603266655,1382.219970703125
2006-10-26,0.004950744808794787,1389.0799560546875
2006-10-27,-0.008487547836851525,1377.3399658203125
2006-10-30,0.00042833398938320956,1377.9300537109375
2006-10-31,7.175734218364178e-06,1377.93994140625
2006-11-01,-0.00737862425334979,1367.81005859375
2006-11-02,-0.00034374185976655965,1367.3399658203125
2006-11-03,-0.0022257092668210425,1364.300048828125
2006-11-06,0.011282575026932747,1379.780029296875
2006-11-07,0.0022152433415975263,1382.8399658203125
2006-11-08,0.002080508269778957,1385.719970703125
2006-11-09,-0.005347249472951695,1378.3299560546875
2006-11-10,0.0018628886470654841,1380.9000244140625
2006-11-13,0.0025458329201797896,1384.4200439453125
2006-11-14,0.006336282710039514,1393.219970703125
2006-11-15,0.0024015981817582426,1396.5699462890625
2006-11-16,0.0022816083299046206,1399.760009765625
2006-11-17,0.001028177162961429,1401.199951171875
2006-11-20,-0.0004996617758049194,1400.5
2006-11-21,0.0016480939092360738,1402.81005859375
2006-11-22,0.002335368784049262,1406.0899658203125
2006-11-24,-0.0036622353406025425,1400.949951171875
2006-11-27,-0.013647789970175506,1381.9599609375
2006-11-28,0.0034384721766224924,1386.719970703125
2006-11-29,0.00915949981987441,1399.47998046875
2006-11-30,0.0008214137907016746,1400.6300048828125
2006-12-01,-0.0028026958176261096,1396.7099609375
2006-12-04,0.008845949539756107,1409.1199951171875
2006-12-05,0.003994519694966535,1414.760009765625
2006-12-06,-0.0013155652358048573,1412.9000244140625
2006-12-07,-0.003978450122078702,1407.2900390625
2006-12-08,0.0018103015833673987,1409.8399658203125
2006-12-11,0.0022672409790369433,1413.0400390625
2006-12-12,-0.0010479222212118867,1411.56005859375
2006-12-13,0.0011681676879644158,1413.2099609375
2006-12-14,0.008651922436740064,1425.489990234375
2006-12-15,0.0011217745187634652,1427.0899658203125
2006-12-18,-0.003235568496471714,1422.47998046875
2006-12-19,0.002155924984594354,1425.550048828125
2006-12-20,-0.0014180155098076032,1423.530029296875
2006-12-21,-0.0036807171642770386,1418.300048828125
2006-12-22,-0.005330432553268684,1410.760009765625
2006-12-26,0.004342830626287104,1416.9000244140625
2006-12-27,0.0069907810992623325,1426.8399658203125
2006-12-28,-0.0014798765426649958,1424.72998046875
2006-12-29,-0.004523302629615828,1418.300048828125
2007-01-03,-0.0011993886425253535,1416.5999755859375
2007-01-04,0.0012275324972152997,1418.3399658203125
2007-01-05,-0.006103167832470129,1409.7099609375
2007-01-08,0.0022178570774974288,1412.8399658203125
2007-01-09,-0.0005168094993646467,1412.1099853515625
2007-01-10,0.001938471807337008,1414.8499755859375
2007-01-11,0.006319861629223327,1423.8199462890625
2007-01-12,0.004841427093058067,1430.72998046875
2007-01-16,0.0008174608723255756,1431.9000244140625
2007-01-17,-0.0008943374184001605,1430.6199951171875
2007-01-18,-0.002975161375757787,1426.3699951171875
2007-01-19,0.002891281554245473,1430.5
2007-01-22,-0.005291886366783456,1422.949951171875
2007-01-23,0.0035357071117870357,1427.989990234375
2007-01-24,0.00846553642839807,1440.1300048828125
2007-01-25,-0.01133378773070705,1423.9000244140625
2007-01-26,-0.0012086595354295969,1422.1800537109375
2007-01-29,-0.0010975508115664012,1420.6199951171875
2007-01-30,0.005755498607645567,1428.8199462890625
2007-01-31,0.006571245841597129,1438.239990234375
2007-02-01,0.005339451523831852,1445.93994140625
2007-02-02,0.0016930162521957197,1448.3900146484375
2007-02-05,-0.0009670748024880951,1446.989990234375
2007-02-06,0.0006977639370160676,1448.0
2007-02-07,0.0013940689469243953,1450.02001953125
2007-02-08,-0.0011799630061502266,1448.31005859375
2007-02-09,-0.007102376113371196,1438.06005859375
2007-02-12,-0.0032667120978962082,1433.3699951171875
2007-02-13,0.0075687747329175785,1444.260009765625
2007-02-14,0.0076150120631249705,1455.300048828125
2007-02-15,0.001037055499453231,1456.81005859375
2007-02-16,-0.0008721613605295131,1455.5400390625
2007-02-20,0.002840277783407165,1459.6800537109375
2007-02-21,-0.0014054379715543585,1457.6300048828125
2007-02-22,-0.0008579243533695572,1456.3800048828125
2007-02-23,-0.0035700389567874836,1451.18994140625
2007-02-26,-0.0012548932397342684,1449.3699951171875
2007-02-27,-0.035342660843100726,1399.0400390625
2007-02-28,0.005545484952734019,1406.8199462890625
2007-03-01,-0.0025978059773005212,1403.1700439453125
2007-03-02,-0.011468261829749615,1387.1700439453125
2007-03-05,-0.009452209514841423,1374.1199951171875
2007-03-06,0.015374780717887004,1395.4100341796875
2007-03-07,-0.002468314486799026,1391.969970703125
2007-03-08,0.0071013477307829646,1401.8900146484375
2007-03-09,0.0006773922729208479,1402.8399658203125
2007-03-12,0.0026766986224967043,1406.5999755859375
2007-03-13,-0.02057857550740609,1377.949951171875
2007-03-14,0.0066688801649587605,1387.1700439453125
2007-03-15,0.0036769799595125943,1392.280029296875
2007-03-16,-0.003835655701215665,1386.949951171875
2007-03-19,0.01083556904272735,1402.06005859375
2007-03-20,0.0063134819115044745,1410.93994140625
2007-03-21,0.016936643202980273,1435.0400390625
2007-03-22,-0.00034848304730820604,1434.5400390625
2007-03-23,0.0010937916027600407,1436.1099853515625
2007-03-26,0.000967434525865559,1437.5
2007-03-27,-0.006203560368758968,1428.6099853515625
2007-03-28,-0.007997684815493823,1417.22998046875
2007-03-29,0.0037327485166896573,1422.530029296875
2007-03-30,-0.0011746852375143864,1420.8599853515625
2007-04-02,0.002593696866817386,1424.550048828125
2007-04-03,0.009237307072510437,1437.77001953125
2007-04-04,0.0011121987409165861,1439.3699951171875
2007-04-05,0.00304531397039247,1443.760009765625
2007-04-09,0.0005885503670995764,1444.6099853515625
2007-04-10,0.0026132260269691302,1448.3900146484375
2007-04-11,-0.006594524912466886,1438.8699951171875
2007-04-12,0.0061871166861128075,1447.800048828125
2007-04-13,0.0034819311653259176,1452.8499755859375
2007-04-16,0.010598542873156813,1468.3299560546875
2007-04-17,0.0021430131114731073,1471.47998046875
2007-04-18,0.0006929527910064429,1472.5
2007-04-19,-0.0012027736577713097,1470.72998046875
2007-04-20,0.009218086660297053,1484.3499755859375
2007-04-23,-0.002306644470370378,1480.9300537109375
2007-04-24,-0.0003512055496236482,1480.4100341796875
2007-04-25,0.010088033702708324,1495.4200439453125
2007-04-26,-0.0007827245066179984,1494.25
2007-04-27,-0.00012050497563288578,1494.0699462890625
2007-04-30,-0.007861748709062836,1482.3699951171875
2007-05-01,0.0026476879873137942,1486.300048828125
2007-05-02,0.006451588538502732,1495.9200439453125
2007-05-03,0.0043157516194131645,1502.3900146484375
2007-05-04,0.0021475870756333293,1505.6199951171875
2007-05-07,0.002560437459192035,1509.47998046875
2007-05-08,-0.0011666511956337745,1507.719970703125
2007-05-09,0.0032182165109129485,1512.5799560546875
2007-05-10,-0.014054581884656235,1491.469970703125
2007-05-11,0.009595315462487675,1505.8499755859375
2007-05-14,-0.001794584178452379,1503.1500244140625
2007-05-15,-0.001304834544834399,1501.18994140625
2007-05-16,0.008589542804573146,1514.1400146484375
2007-05-17,-0.0009184441716888588,1512.75
2007-05-18,0.006588724214163112,1522.75
2007-05-21,0.001542054937372437,1525.0999755859375
2007-05-22,-0.0006427745534309215,1524.1199951171875
2007-05-23,-0.0012079608910859567,1522.280029296875
2007-05-24,-0.00974994065295623,1507.510009765625
2007-05-25,0.005437868634530783,1515.72998046875
2007-05-29,0.0015689722581672776,1518.1099853515625
2007-05-30,0.0079519076731304,1530.22998046875
2007-05-31,0.00025484074924219383,1530.6199951171875
2007-06-01,0.0037300632600247886,1536.3399658203125
2007-06-04,0.0018468998282521766,1539.1800537109375
2007-06-05,-0.005361416122665549,1530.949951171875
2007-06-06,-0.00890325924236722,1517.3800048828125
2007-06-07,-0.017725961545529238,1490.719970703125
2007-06-08,0.011306236827796717,1507.6700439453125
2007-06-11,0.0009612543562845576,1509.1199951171875
